Channel_Metadata_ID,Antibody_Name,Channel_Name,Marker_Name
syn25126419,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126418,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126417,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126416,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126415,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126414,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126413,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126412,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126411,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126410,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126409,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126407,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126406,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126405,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126404,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126403,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126402,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126401,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126399,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126398,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126397,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126396,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126395,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126394,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126393,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126392,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126391,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126390,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126461,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126458,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126457,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126456,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126455,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126454,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
